"thumb","url","text","likes","comments","shares"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid021S1Z4jao6aiJRDvdykx5J92s6JSa3hY8LBLF8FLMSwcsU7yvrgzm1gu5eMpb6CB6l","Being able to truly realise that “you are a nobody” is such a blissful humble feelings","578","2","9"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0o3qvJkokJLtPsaaid6CDme4LMQmbiGhaRY17aRdb1T1EG298DGimy56K9b23Afiql","ঢাকায় গড়ে একজন নাগরিক বছরে প্রায় ২৪ কেজি প্লাষ্টিক ব্যবহার করে আর ঢাকার বাইরে এই গড় ৯ কেজি পার ক্যাপিটা

গত ১৫ বছরে প্লাষ্টিক ব্যবহার বেড়েছে তিনগুন","1705","9","4"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0WvEyFjdcoDzzFp8z3SUM7sYQ3pUDseyySeJqodjq4qoAnXKZfrcCLJz11T5Vw6vrl","এই শহরে কেউ মনের দায়ে থাকে না ,থাকে পেটের দায়ে |

#ঢাকা","9505","76","147"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0JJKEGDky2FmjhXG5WrdPoVp1Ujg2iPHwrqZvrspvB2nRSKZVcJfd7hSwcuWaXdFBl","সকালে উঠিয়া আমি মনে মনে বলি , 
সারাদিন আমি যেন ভালো হয়ে চলি। 
আদেশ করেন যাহা মোর গুরুজনে , 
আমি যেন সেই কাজ করি ভালো মনে।
 ভাইবোন সকলেরে যেন ভালোবাসি , 
এক সাথে থাকি যেন সবে মিলেমিশি। 
ভালো ছেলেদের সাথে মিশে করি খেলা , 
পাঠের সময় যেন নাহি করি হেলা।

সুখী যেন নাহি হই আর কারো দুখে,
মিছে কথা কভু যেন নাহি আসে মুখে।
সাবধানে যেন লোভ সামলিয়ে থাকি,
কিছুতে কাহারে যেন নাহি দেই ফাঁকি।
ঝগড়া না করি যেন কভু কারো সনে
সকালে উঠিয়া এই বলি মনে মনে।

|মদনমোহন তর্কালঙ্কার |","1640","5","9"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0KgoXPazsEUuGiFAZzCL46LqYQL8FzbfutArcKP7DZzGfbMLum6hGtLFpaCDYKhDMl","ট্রাফিক জ্যামের কারণে বছরে ক্ষতির পরিমান প্রায় ৭০ হাজার কোটি টাকা আর একজন যাত্রীর গড়ে মাসে ক্ষতি ৮ হাজার টাকা প্রায়  

বিকেন্দ্রিকরণ ছাড়া সমাধান প্রায় অসম্ভব","1550","20","8"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid022JTwvNGg16BeYEaLCLdSn297b5J6wuFH3zs8ABydbFyxcwHJxX6hckiTKSS7MpWbl","অনার্স,মাস্টার্স, বিবিএ,এমবিএ করতে করতে আমরা ভুলেই যাচ্ছি ডিপ্লোমা করেও দারুন ক্যারিয়ার গড়া যায়","3647","26","276"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0RNHmK32v82MXmmZvdRtercc2w6JaeuTkpLFUquDC4j5ybUiijx43PbW7j5SLu9Fkl","বাসায় বা অফিসে ফায়ার ফাইটিং/আগুন নেভানোর সাধারণ জ্ঞান বা দক্ষতা আছে কার কার ?!","1547","54","0"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02qzkrvi4smP4QePrSof9ppKsqBSowKRxQuBXZZdWQFPo7fCQwwKn8RN1UksSTVCLJl","Brilliantly refreshing humour","176","1","0"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid028BJvDfABc3DRv7xEzSb3TEfpayAfb1vb891GtvUX5a1VGrpqdrgs7Dta65KAqwpil","স্বামীর হাতে মার খান প্রায় ২৫% নারী এবং স্ত্রীর গায়ে হাত তোলাটা অনেক পুরুষ খুবই সাধারণ ঘটনা মনে করেন |","1705","18","5"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid01EYVuSbXDH1Nwok7TkmNVGMrSg9nPmKrARy8wPqYFr85MaSS7G6aCZ6Ykdvkxnpfl","Always a pleasure coming to NSU as a guest speaker 🙂","5363","11","3"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid034WTXfSHGnMsv4FPHB4H2C3vEHNDV3ALRESrQhaa5KEghBAiLFrd7T3NEQh69hAyRl","The grand central","2212","4","2"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02G4gVQRzKcgDUC3B5scspShbNR4FX2QRNBpAW9Jqcfx2ErN3e86MxbdGPXjdvodPil","বাংলাদেশের আনুষ্ঠানিক অর্থনীতির আকার (জিডিপি) প্রায় ৪৬০ বিলিয়ন ডলার, যা দক্ষিন এশিয়ার দ্বিতীয় বৃহত্তম এবং পৃথিবীর মধ্যে ৩৫ তম বৃহত্তম অর্থনীতি। আমাদের আয়ের একটা বড় অংশ হচ্ছে রপ্তানি, প্রায় ৫২ বিলিয়ন ডলার এবং ২২ বিলিয়ন ডলার রেমিট্যান্স ।

যেকোন দেশের আয়ের অন্যতম প্রধান উৎস হলো ট্যাক্স (ইনকাম ট্যাক্স ,ভ্যালু এডেড ট্যাক্স আর কাস্টমস ডিউটি ইত্যাদি  ) 
বাংলাদেশের অর্থনীতির আকারের তুলনায় ট্যাক্স কালেকশন মানে ট্যাক্স টু জিডিপি রেশিও পৃথিবীর অন্যতম কম মাত্র  ৭.৯%, আনুমানিক ৩৩ থেকে ৩৫ বিলিয়ন ডলার। এই পার্সেন্টেজটা দেশভেদে প্রায় ২০% থেকে এমনকি ৪৫% হয়ে থাকে, অবশ্য এর সাথে যথাযথ নাগরিক সুবিধাও নিশ্চিত করে থাকে দেশগুলো। 
 
সামনে যে অর্থনীতিক টানাপোড়ন আমরা দেখবো, তার জন্য নিজস্ব অর্থের যোগান  থাকা খুব জরুরী ।

বাংলাদেশ বছরে প্রায় ৬০ থেকে ৬৫ বিলিয়ন ডলারের আমদানি করে থাকে এবং ২৫ বিলিয়ন ডলারের পাবলিক প্রকিউরমেন্ট করে থাকে তার জন্য অভ্যন্তরীণ সোর্স থেকে টাকার যোগান দিতে পারার সক্ষমতা বাড়ানো খুব জরুরি। 

রেমিট্যান্স আর এক্সপোর্ট আয় হুট্ করে বাড়বে না ,তাই  দ্রুত ট্যাক্স  টু জিডিপি রেশিওটা বাড়ানো অত্যন্ত দরকারী।

তবে সবচেয়ে বড় কথা হলো নাগরিকগণ বেশি ট্যাক্স দেয়ার আগে অবশ্যই প্রমান চাইবে যে তাঁর মৌলিক সুযোগ সুবিধাগুলো কতটা বাড়লো।

দুইহাতেই তালি বাজাতে হয়","2325","30","20"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0ekZAHbgxyVcbFoaNngYxtSWrqP7GMjCQA4xGTn8KVSkoqt7d4GExLzK1mess6o1bl","বাংলা অক্ষরের আন্তর্জাতিক পরিচিতি বাড়াতে দেশ থেকে রপ্তানি করা প্রতিটি গার্মেন্টস পণ্যের  ট্যাগে ইংরেজি বা অন্যভাষার পাশাপাশি বাংলায় “বাংলাদেশে তৈরী” লিখার অনুরোধ রাখছি !

যে দুএকটি প্রতিষ্ঠান এই কাজটি শুরু করছেন তাঁদেরকে ধন্যবাদ","9187","52","32"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02iVWAwa9qWRsqL4Aeq7Ks9zFQs9FCdGxYuW8d7rncZH4Ctf1DbHaXNefZjXEUVbWl","","2623","3","0"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02w7hWmmC614h4yb8bicJBzPHEXSeUQ57iqMt4JRrQuawH2kXntBkiSYUkxLhtvNjhl","Happy Birthday to Me 🙂","11643","946","12"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0EYLCBhJozqHgbJ6yecvzTjCsSNqvAZUgdSzqjtGiz4mWnWjjMEKg2br9d3xGPBA9l","পৃথিবীর সকল বস'ই মহান; বলছি না। তবে বস বা সুপারভাইজার আপনার দুই-তিন দিন খেটে বানানো প্রেজেন্টেশন বা বিজনেস-কেইস দুই মিনিট দেখেই রিজেক্ট করে দিলে তিনি খুব খারাপ; এটাও ঠিক না।","2777","6","24"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02hTP1xeEGXFuiBFX6vrYx1LoZy1ASyoVZkXLkSzs6X676ANZwebpQpLXgzd1gqDEPl","""ভালো বই"" বেশি বিক্রি না হবার দায়টাও কিন্তু  ""ভালো পাঠকদেরই""  | শিক্ষিত-সুশীল-সক্ষম পাঠকেরা এতো কিছু বলেন, বুঝেন, কিন্তু ভিড় ঠেলে মেলায় গিয়ে অথবা বাসায় শুয়ে-বসে  আঙুলের ক্লিকেও অন্তত কিছু  ভালো বই কিনলেই তো হয় | 

শুধু বাণী দিয়েতো কিছু হবে না, হালকা একটু কষ্ট আর খরচতো করতে হবে নাকি :D","5689","41","10"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02oStNcJA2kgw1uzBnetKCuuctodPfnb923soVRjuSJzaGV2j8bpciwaTxrzhgzXJyl","ICT career festival drew huge attention among youth","10903","18","29"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02ebpNCAQqGhZFjmV1P21CWFX36ZwtEBXBbV6amiYpVZStScr1jkCFCCQjQTzi8yjWl","I just love this part of the country 🙂","22039","53","6"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0TemA67Ae5QNYeGnY3GRaL525TT5gxTV3rRyc97Qffh3Z6q3KkinTg8iayegy8AK8l","Love is a game,Football is serious","22209","41","27"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02T2PniAJRf66v4AVGpueQgsTAEmQzi2rXDNNzo6ajkpS2tMzMsac8c8uB3koXW4zhl","""যার আয় যত বেশি, সুখ কিনতে তার খরচ তত বেশি""","7402","14","266"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02uv2KyhJyYKWo8HNDmfqWSMaC2L4rPvEd8DiSFEX5Y93AxYtqaSKSEanckvHy93vgl","""অপ্রাসঙ্গিক"" (Irrelevent) হয়ে যাওয়াটাকে মানুষ সবচেয়ে ভয় পায়। সময়ের সাথে সাথে সবাইকে ধীরে ধীরে অপ্রাসঙ্গিক হয়ে যায় যেতে হয়। সবচেয়ে নামি মুভি স্টারকেও একদিন দর্শক ভুলে যায়। সবচেয়ে ক্ষমতাশালী নেতাকেও মানুষ মনে রাখতে পারে না/ চায় না। পাড়ার যে বড় ভাইয়ের দাপটে এলাকায় চলাচল মেপে চলতে হতো তাকেও একদিন অপ্রয়োজনীয় হয়ে যেতে হয়। আমি প্রায়ই ভাবি গত শতাব্দীর সবচেয়ে শিহরণ জাগানো এন্টারটেইনার মাইকেল জ্যাকসন এর কথা। আশির দশকের ৮/৯ টা বছর ঠিক যতটা চাঞ্চল্য ছিল তাকে নিয়ে পরের দুই দশক প্রায় ততটাই বিতর্কিত ছিল সে। ফর্মুলা ওয়ান রেসিং এর মাইকেল শুমাখার কে ছাড়া একসময় ভাবাই যেত না গতিময় খেলাটার কথা। গত কয়েক বছর কোমাতে আছে শুমাখার। টুইটার আর ইনস্টাগ্রাম কোথাও নেই সে ,সবাই ব্যস্ত হামিল্টনকে নিয়ে।এভাবেই অপ্রাসঙ্গিক হয়ে যেতে হয় এমন এমন মানুষকেও যাদেরকে আপাত দৃষ্টিতে মনে হয় মহামানব। 

ক্ষমতা কিংবা জনপ্রিয়তার তুঙ্গে থাকার সময় বার বার এই কথাটা মনে রাখতে হবে আমাদের সবাইকে। 

সময় সবচেয়ে দারুন শিক্ষক আবার সময়ই সবচেয়ে কঠিন বিচারক। 

পা তাই মাটিতেই রাখতে হয়।","1813","9","49"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0P1T2f6MJsm4rVkf9UD91cLPFxfNm6GQKg5WD77rMtTsvkXi1xqzScer9yKMGzKENl","গ্রামের মানুষের বাচনভঙ্গি,পোশাক,উচ্চারণ, পছন্দের গানের কলি, ফেইসবুক লাইভের “স্ট্যান্ডার্ড”,তাদের পছন্দের নায়ক নায়িকা এবং আরো অনেক কিছু নিয়ে অবিরত ট্রল করার একটা অশালীন প্রতিযোগিতা খেয়াল করি প্রায়ই ! 

অপরিপক্কতা এটা..","3535","9","17"
,"https://www.facebook.com/Muhammad.Solaiman/posts/10159401153202794","ব্যবসায়িক আলাপের ভিড়ে হালকা বসন্ত","6826","9","0"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0GCYcSFEFtbz6Qm7AQxKvN3zZtZmwMcdTknFdgMCYtwsxHH7ADLcBcbnbegshNk4xl","Which tech development you following closely ?

Drone tech 

Battery & EV tech 

Super Computer 

Regenerative medicine 

Wave as source of electricity 

Semiconductor 

Alternative of plastic 

UAV 

Home & office automaton 

Robotics 

Hydrogen as fuel 

Hypersonic propulsion","216","9","0"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02s1czFwsQA9CG3pRc5wfuomqihMZ7P1LTRencG9NbbuxtPiLEDdDvhiDgdcCrkkB7l","Thank you Department of Tourism & Hospitality Management,University of Dhaka,for inviting me as guest of honour at your orientation program.

My best wishes to all the students.

Truly humbled by this gesture Professor Deb","458","1","21"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid021KtpC9gKGUniS1jSqsgxtsQZM2pAVXKCFwBVVAMco4gMENKrRLPcBzusTtS6oTCml","সেমিকন্ডাক্টর (চিপ) এবং জিওপলিটিক্সের গল্প  ১০১","2345","12","55"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02QhQjZfSzC4McDUTfRjCjhgGRiycmyXA5AFtq4RvW9judTYvvzQeTfgTrZPL1RuZ7l","Which SDG goal are you impacting through ur study or work now ?

GOAL 1: No Poverty

GOAL 2: Zero Hunger

GOAL 3: Good Health and Well-being

GOAL 4: Quality Education

GOAL 5: Gender Equality

GOAL 6: Clean Water and Sanitation

GOAL 7: Affordable and Clean Energy

GOAL 8: Decent Work and Economic Growth

GOAL 9: Industry, Innovation and Infrastructure

GOAL 10: Reduced Inequality

GOAL 11: Sustainable Cities and Communities

GOAL 12: Responsible Consumption and Production

GOAL 13: Climate Action

GOAL 14: Life Below Water

GOAL 15: Life on Land

GOAL 16: Peace and Justice Strong Institutions

GOAL 17: Partnerships to achieve the Goal","64","7","1"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02Bzu1N7A176ujtW87UhfBPDZvZR4RY8NSkYzmmV2vwibb98BBanVNt8w9ojLWVWo6l","It was a good menu for the mind !!","2351","0","1"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02muZ1UWnPM4ooDojk8s2uKY1HX8c8JtzdSfA2dWiKvY14ejKoUR7Ro1eHicCXci6Ll","Brothers","3717","4","0"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02AdW2dXpkLunHLHuyceBNqy7RnvaC1CLk2FTYXA1mDF8WcGJzDxmGfdh32Semqe2ul","What should be the preferred source for producing electricity ?

Coal 
Nuclear 
Oil 
Hydro 
Narural Gas
Wind 
Solar","913","97","1"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02NcQUrLqoQ7LsEwzWNKHoM8t34wk3t7sUc9qg1QcbF9szTPpycPcoQUCyqx2HHT6nl","Ayushmann Khurrana is the most talented Bollywood actor of this era 

🎥","7347","107","13"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid037zAo8zv7KSCPRihHobbzYLCASLwRBXVHQD4rSpssfRKhh9WriySrSm1jiyXhhuSdl","Travel Vlog_Australia","475","3","0"
,"https://www.facebook.com/Muhammad.Solaiman/posts/10159391968462794","Of the follow what’s your most fav travel destination ?

Bora Bora, French Polynesia

Bali, Indonesia

Marrakesh, Morocco

Dubrovnik, Croatia

The Maldives

Paris, France

Dubai, U.A.E

New York

Paro Valley, Bhutan

Edinburgh, Scotland

Nepal 

Waikato, New Zealand

Havana, Cuba

Antarctica

Santorini, Greece

Petra, Jordan

Ibiza, Spain","445","53","3"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02BrAFJf8vzmvvwaPv4wHhVLXPZs26urGjkpAAkofQPUUrsRinbjkRZ6ZRzuxVwtxSl","The Odyssey by Md Tokon  | Bay Edgewater","846","1","3"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02mKUmUWwoY75nzhDcTVqgj73auY3JN9suBf1URSYEZhSmCeLy4qH9S1FPnS7vMRkhl","Which SUV aesthetically WOWs you most ?

Urus 

Cullinan

DBX

Range Rover 

Cayenne

Bentayga

Q7

Purosangue

 G-Class

Escalade

X7

Navigator 

Rubicon 

GLS

Land Cruiser 

Levante

Model Y

Genesis

Macan

Palisade

Defender","298","57","1"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0SSYFWZETHxeJxSuuW1ZtvNoGL5WVNJs59sGPR8pXLna7aYiayWWd1cfh4pxL35Kql","#thankyounagadtechteam","111","0","1"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02uxs1vxw7gMsnB5QXZoRdxCUMSFZeEReczBFF2mHP1kawEhU6oG5VBiymsBqMHvEul","Which sporting event rattles your brain most ?

Kentucky Derby   🐎 

Isle of Man TT 🏍️ 

Super Bowl 🏈 

Formula 1 

Motogp 

Wimbledon  🎾 

Tour de France 🚴‍♂️ 

Ironman Triathlon 🏃‍♂️ 

The America’s cup sailing regatta ⛵️ 

Masters Tournament ⛳️

NBA Finals  🏀","387","29","0"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02v5CNhV4wgpKit8y3tLpAbf9kA7UF9sGnNE7pwszaqk9Te43beFEuxADVYcL3zLs2l","PATHAAN’s business result is quite fascinating,take a bow SRK","6313","9","4"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid033bAUHmcMaUfREpqCVhEjCoswBiZMXz8WAxPzS4bM1B2ZFY14rqeyeyK7MoghuT1sl","চ্যাটজিপিটি নিয়ে কিছু সাধারণ তথ্য","7773","21","240"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02kJweHtQbvv97GsAWsdBQD5gWetoRSqWewKauBGSBrC6o216A1ZuV4FVrVzS4WUvYl","৩ হাজার ৮শ বছরের ইতিহাস মোটামোটি সংগৃহীত আছে বাংলাদেশের। মোটা দাগে কয়েকটা ভাগে ভাগ করা যায় আমাদের শাসকদের। প্রথম ২ হাজার ৮শ বছর মূলত আমাদের এখানে রাজত্ব করেছেন বিভিন্ন হিন্দু রাজবংশ ,তাদের মধ্যে শশাঙ্ককে সবচেয়ে সফল বলা যায় কারণ তার সময়ের আগে বাংলা অনেকগুলো ছোট ছোট রাজ্যে ভাগ হয়ে ছিল। ৫৯০ সাল থেকে ৬২৫ সাল পর্যন্ত টিকে ছিল সেটা তারপর আবার ভাগ হয়ে ছোট ছোট স্বাধীন রাজ্যে পরিনত হয় আগের মত। পাল বংশ ৭৫০ সাল থেকে শুরু করে  সবচেয়ে বেশি সময় ধরে বাংলাকে আবার একত্র করে একটা রাজ্য হিসেবে ধরে রাখতে পেরেছিল। তারপর ১২০৪ সালে মুহাম্মদ বিন বখতিয়ার খিলজি বাংলা জয় করার পর থেকে মুসলিম শাসন শুরু হয় যা টিকে ছিল ১৭৫৭ সাল পর্যন্ত। আনুমানিক ১০৩ জন মুসলিম রাজা এই সময়ে বাংলা শাসন করেছেন যদিও আমরা  এই সময়ে মোঘল শাসকদের কথাই  বেশি জানি।তারপর ব্রিটিশ শাসন এর শুরুর ১০০ বছর ১০ জন গভর্নর আমাদের শাসক ছিলেন এবং পরের ১০০ বছর ৩১ জন লেফটেনেন্ট গভর্নর /গভর্নর ছিল...তারপর পাকিস্তান আর তারপর বাংলাদেশ |১৯৭১|","3465","8","35"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid093shviVzsg4dpqZV6t6H6MkCMZKNHGWiToYT3YHGh88YR6Xrj6Cv7gT9TbkzMHYTl","It seems ChatGPT knows me better than me 🙂","2494","38","6"
,"https://www.facebook.com/Muhammad.Solaiman/posts/10159385186692794","এশিয়ায় সবচেয়ে বেশি টুরিস্ট আসে চায়নাতে। বছরে প্রায় ৬ কোটি পর্যটক চায়না ঘুরতে আসে, তারপর হলো থাইল্যান্ড, বছরে প্রায় ৩.২ কোটি,তারপর  মালয়েশিয়া যেখানে বছরে ২.৬ কোটি পর্যটক ঘুরতে আসে। আমাদের প্রতিবেশী ভারতে বছরে ১.৪ কোটি মানুষ বেড়াতে আসে।আর আমাদের বাংলাদেশে বছরে গড়ে মাত্র এক থেকে দেড়লাখ পর্যটক আসে। আমাদের দেশটা সুন্দর কিন্তু পৃথিবীর মানুষকে এখনো আমরা আগ্রহী করে তুলতে পারিনি আমাদের দেশে বেড়াতে আসতে !!

আমাদের গ্রামের সৌন্দর্য,বর্ষার বৃষ্টি, মাঠ ভরা সর্ষে ক্ষেত দেখতে হলেও তো ১০ বা ২০ লাখ পর্যটক আসা উচিত। আমরা আসলেই একটা বিশাল সম্ভাবনাময় খাতকে অবহেলায় রেখেছি !!!","16477","236","102"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02NgLVCQNayoyAbfYFTEfgJZuWtJf6vhgJutkmkbmoTa92Wf2qB9JCRXitbwaTWL4il","Both import LC opening trend & export data of January are encouraging !!","1803","9","1"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02JFaqfAdYDoKvXstyL9a7Hf2kveeGb8CLqjnQ1zVbsXYQt6Dd6DXLqjUMGjkxa1iLl","..তাহলে আপনি অমানুষ !","8211","53","1657"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0fbbEbqCsentMjD73D4FR7ZBdJHfDu3DUxcqQe2TRoXxvEgqBLgZpspMvpwT4yB8bl","ChatGPT will make “learning” irrelevant for the mass ?","985","28","2"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02oGQHrqhfdRUDv5Z2WY2dJNhJnKienLicWYKmVYKjJamBBjjpAoAZdBVZFEgPk9U3l","পই পই করে প্রতিশোধ নেবো যদি থ্রিলার “প্রতিশোধ” পড়ে মজা নাই পাই","2930","9","8"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02BijXGspFsJEoxHMXj1qkwc6TQgx4MVYHPY4z9o6GU9p1kKHjRA87pgAzubsseS2wl","এবারের বইমেলা থেকে সংগ্রহ করা প্রথম বই Sakib Rayhan   এর থ্রিলার “প্রতিশোধ”

পড়ে মজা না পেলে  প্রতিশোধ নেবোই","5867","16","0"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0JaNMY1hqVZeCff9u5gxo1vW1wbPwZtaUKRqjY7gLbLCAuAioLFgQJ5dp6HXDwLunl","ব্যবসা মানে শুধু পেজের জন্যে ফটোশুট করা বা দোকানে লাইট,সাইনবোর্ড লাগানো না 

ঈদ উপলক্ষে পণ্য আমদানির সময় কিন্তু এখনই","11795","72","234"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid05KkMMdt1dQh1cnyJuiXVqMrVY1nYSgsEUDPc34HbpSoxmxrPmQgQ1kczp7PSfPhvl","The Mighty Everest","15292","40","42"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02u1iEBP9q1rFsx3Ufbs5VqxbtXSF78yGdTucuy7MV6ccYehdAxyNWLGQdk98jHeaal","Which combat aircraft fascinates you most ?

SR71 Blackbird 

Mig 29 

F22 Raptor

Eurofighter Typhoon

Dassault Mirage  

F-35 Lightning

B-52 Stratofortress

Dassault Rafale

Sukhoi Su-57 

P-51 Mustang

Saab JAS 39 Gripen

F-16  Falcon

Tupolev Tu-95","4051","277","17"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0YiD6FSVxmLSg9iNSg9dVYTxB4BFWKkzQ59bnDNRCv6DNoRNi17xjWTeEVprDev33l","বই, বইমেলা,পড়া,না পড়ার অভ্যাস, নগদ, রকমারি সব নিয়ে দারুণ একটা আড্ডা হলো :)","5278","14","12"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0sDrW36wRQR4verm85Ftt4Eu3sNnGuVmChXoD2zwhVXiGo3UyjBHouBWJbcMnPVxFl","এই ওয়েটার, এই বাবুর্চি বলে হোটেল রিসোর্ট রেস্টুরেন্টে  কাজ করা মানুষদেরকে তুচ্ছতাচ্ছিলো করার বদঅভ্যাসটা পাল্টানো উচিত আমাদের","27655","151","1875"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02gvunA6f9WHGRqz7EWxca6mXo8dQ6M2xKosbZ5tCqe6jnS11KySTzqQorNA8X9B9Bl","Whose art works boggles your mind ?

Paul Jackson Pollock

Vincent Van Gogh

Salvador Dalí

Henri Matisse

Pablo Picasso

Michelangelo

Francisco Goya

S M Sultan 

Leonardo da Vinci

Raffaello Sanzio da Urbino

Rembrandt van Rij

Paul Cézanne

Mary Cassatt

Gustav Klimt

Zainul Abedin

Georgia Totto O'Keeffe

Tamara Rosalia Gurwik-Górska

Frida Kahlo","1252","43","8"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02MCPWN934CATzweGgMpnuppne7vk9eKuvZSHChzaSxNUafXuqNvaA6fZ5BZgndWm7l","খাকি কালারের প্যান্ট পরুন,মনটাকে সমুদ্রের মত বিশাল করুন","9083","46","20"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0mSUDSi9YPErfKkkEocczejmoX2bGQv4RbGZ9s3pnepnafPKSHaKj1xboPqYxJbYjl","Whose acting skill fascinates  you most ?

Daniel Day Lewis

Morgan Freeman

Marlon Brando

Al Pacino

Jack Nicholson

Robert De Niro

Tom Hanks

Samuel L. Jackson

Robin Williams

Denzel Washington

Anthony Hopkins","2674","342","16"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0syD9aKvr8T2e2wD6JTUxbJEFqKp2Q7wrcBdszPBeuPPanpNKt1KNFq6Jtc8g71vyl","কেউ কাজ করে বিরিয়ানির হোটেলে, কেউ সবজি বাজারে আর কেউবা কাজ করছে গার্মেন্টসে, কিন্তু ফুটবলটা দারুণ খেলে এরা। আর এই সুবিধাবঞ্চিত কিশোরদের পাশে আছে 'গ্লোবাল শেপার্স ঢাকা হাব' এবং 'নগদ'।","4872","5","19"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02haUiQaeX2MokPT4sRtYmAuxTFEab5QFd2SRLRzihDCHRpH4m4K8b4ycugDVU7pUDl","Feels good 👍","326","10","1"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid0J3nnMGNwYzzzvuRRREXEouyqJCfJWVzGNiWKkvekeEN8DtRquu98AkX5aRKmkuhAl","Which athlete’s skills give you goosebumps ?

Jesse Owens

Ayrton Senna

LeBron James

Roger Federer

Valentino Rossi

Usain Bolt

Michael Jordan

Lewis Hamilton

Floyd Mayweather

Michael Schumacher

Muhammad Ali

Michael Phelps

Carl Lewis

Pete Sampras

Fernando Alonso

Serena Williams","344","50","0"
,"https://www.facebook.com/Muhammad.Solaiman/posts/pfbid02MvS9JvyBms4bqkkKsbHJ1B2wgHziNX9gBkreQUYyDC6HqpYZ9m9H1VCaSTdUaaUQl","2023 Kickoff","2434","4","1"
